,Address,Lot_Size,Price,Unit,latitude,longitude
1314,"0 Pine Mountain Rd, Hopland, CA 95449",240.0,545000.0,acres lot,38.861,-122.9586
1315,"7901 Princess Pat Rd, Adelanto, CA 92301",239.26,1250000.0,acres lot,34.759,-117.4971
1316,"5575 Cavitt Stallman Rd, Granite Bay, CA 95746",239.0,19995500.0,acres lot,38.770,-121.1990
1317,"N Mesa Dr N, Pauma Valley, CA 92061",239.0,2200000.0,acres lot,33.3033,-116.98141
1318,"6719 S Us Highway 395, Ridgecrest, CA 93555",238.36,299000.0,acres lot,35.505,-117.6699
1319,"31225 Chihuahua Valley Rd, Warner Springs, CA 92086",237.0,2800000.0,acres lot,33.384,-116.657
1320,"/none, Blocksburg, CA 95514",237.0,225000.0,acres lot,40.2759,-123.63642
1321,"(undisclosed Address), San Jose, CA 95148",235.0,6500000.0,acres lot,37.326,-121.79445
1322,"9073 R1w Por Sec Way #21, Winters, CA 95694",235.0,6000000.0,acres lot,38.494,-121.9556
1323,"3011 Gerry Rd, Camarillo, CA 93012",235.0,7890000.0,acres lot,34.245,-118.942
1324,"25360 Grange Rd, Middletown, CA 95461",233.0,987000.0,acres lot,38.773,-122.4425
1325,"66 Highway, Needles, CA 92363",233.0,174750.0,acres lot,34.848,-114.61413
1326,"Nsa E Moffett Creek Rd, Fort Jones, CA 96032",233.0,369000.0,acres lot,41.606,-122.7333
1327,"13500 E Sulphur Mountain Rd, Ojai, CA 93023",233.0,3100000.0,acres lot,34.419,-119.1192
1328,"421 Cooper, Copperopolis, CA 95228",230.99,4300000.0,acres lot,38.063,-120.7253
1329,"Apn 41 #180-020, Hornbrook, CA 96044",230.7,250000.0,acres lot,41.9101,-122.55585
1330,"13601 Mount Echo Dr, Ione, CA 95640",230.0,920000.0,acres lot,38.413,-120.9129
1331,"21081 Maybert Rd, Nevada City, CA 95959",230.0,995000.0,acres lot,39.352,-120.7070
1332,"0 San Martinez Grande 6/10 Mi, Castaic, CA 91384",227.0,2270000.0,acres lot,34.449,-118.6745
1333,"0 Cooperstown Rd, La Grange, CA 95329",226.69,1249999.0,acres lot,37.697,-120.50134
1334,"0 Turkey Flt, San Miguel, CA 93451",225.0,499000.0,acres lot,35.7524,-120.69628
1335,"1271 Road 270, Oregon House, CA 95962",221.0,999999.0,acres lot,39.355,-121.3088
1337,"14405 Big Canyon Rd, Lower Lake, CA 95461",220.0,699900.0,acres lot,38.840,-122.6551
1338,"Na Scarface Rd, Gazelle, CA 96034",220.0,110000.0,acres lot,41.513,-122.6927
1339,"997 McDonald Creek Rd, Trinidad, CA 95570",220.0,750000.0,acres lot,41.205,-124.0903
1340,"0 Paskenta Rd, Red Bluff, CA 96080",220.0,3850000.0,acres lot,40.035,-122.2987
1341,"2 Fillaree Canal, Seeley, CA 92271",218.91,2190000.0,acres lot,32.7939,-115.69072
1342,"Rainbow Rdg, Mount Shasta, CA 96067",218.0,6200000.0,acres lot,41.29743,-122.354510
1343,"Highway 395, Inyokern, CA 93527",217.0,976500.0,acres lot,35.647,-117.7971
1344,"217 Acres On 4th Ave, Blythe, CA 92225",217.0,1699500.0,acres lot,33.6134,-114.59375
1345,"7250 Mitchell Mill Rd, Wilseyville, CA 95257",217.0,2500000.0,acres lot,38.363,-120.4371
1346,"451 Coast Rd, Santa Cruz, CA 95060",213.86,30000000.0,acres lot,36.953,-122.0736
1347,"0 George St, Tehachapi, CA 93561",213.0,775000.0,acres lot,47.5617,-52.71080
1348,"18485 Dodds Rd, Escalon, CA 95320",212.67,9570150.0,acres lot,37.858,-121.0858
1349,"10540 E Side Potter Valley Rd, Potter Valley, CA 95469",209.18,4750000.0,acres lot,39.3002,-123.0948
1350,"24249 Million Rd, Corning, CA 96021",208.46,8600000.0,acres lot,39.901,-122.1356
1351,"0 River Rd, Walnut Grove, CA 95690",208.0,3999000.0,acres lot,38.242,-121.5024
1352,"19441 Milton Rd, Farmington, CA 95230",207.07,5100000.0,acres lot,37.928,-120.8596
1353,"0 Wienert Rd, Imperial, CA 92251",206.63,1990000.0,acres lot,32.869,-115.6502
1354,"Wasioja Rd, New Cuyama, CA 93254",205.16,590000.0,acres lot,34.943,-119.8107
1355,"299, Redding, CA 96001",205.0,200000.0,acres lot,40.5863,-122.39167
1356,"0 Le Grand Rd, Merced, CA 95341",204.83,7158808.0,acres lot,37.219,-120.2505
1357,"Benson Dr, Shasta, CA 96087",204.79,905000.0,acres lot,40.625,-122.4957
1358,"165 Hurles Cir, Oroville, CA 95966",204.71,575000.0,acres lot,39.5011,-121.375
1359,"125 Utah Trl, Twentynine Palms, CA 92277",201.0,899000.0,acres lot,34.1354,-116.0362
1360,"9981 Alisos Canyon Rd, Los Alamos, CA 93440",200.29,6750000.0,acres lot,34.760,-120.2427
1361,"719-395 Capezzoli Ln, Standish, CA 96128",200.0,1400000.0,acres lot,40.339,-120.4123
1362,"Oooo State Hwy #299, McArthur, CA 96056",200.0,300000.0,acres lot,34.30,-117.2812
1363,"32134 Marc Trl, Campo, CA 91906",200.0,549000.0,acres lot,32.638,-116.4424
1364,"15 Basic School Rd, Maricopa, CA 93252",200.0,1295000.0,acres lot,35.075,-119.3115
1365,"0 Street, Lucerne Valley, CA 92356",200.0,180000.0,acres lot,34.4436,-116.94552
1366,"1 Bella Vista Dr, Weldon, CA 93283",200.0,1975000.0,acres lot,35.645,-118.3190
1367,"0 Klamath River Rd, Yreka, CA 96097",200.0,150000.0,acres lot,41.7326,-122.63776
1368,"W 120th St, Lancaster, CA 93536",200.0,1290000.0,acres lot,34.699,-118.3464
1369,"0 Mountain View Rd, Lucerne Valley, CA 92356",200.0,375000.0,acres lot,34.4436,-116.94552
1370,"0 Coachella Canal Rd, Calipatria, CA 92233",199.45,399900.0,acres lot,33.29,-115.4801
1372,"25848 Road 207, Coarsegold, CA 93614",196.94,895000.0,acres lot,37.1281,-119.77717
1373,"Happy Valley Rd, Anderson, CA 96007",196.75,449000.0,acres lot,40.451,-122.4019
1374,"6 Cram Gulch Rd, Yreka, CA 96097",196.5,149000.0,acres lot,41.7326,-122.63776
1375,"0 Vic Vac Hwy #395-27, Ridgecrest, CA 93555",195.86,588000.0,acres lot,35.6225,-117.66994
1376,"0 Vic Vac Hwy #395, Ridgecrest, CA 93555",195.86,588000.0,acres lot,35.6225,-117.66994
1377,"/195acre Dyerville Loop Rd, Myers Flat, CA 95554",195.2,980000.0,acres lot,40.2662,-123.87031
1378,"1720 Searle Rd, San Juan Bautista, CA 95045",195.2,1650000.0,acres lot,36.887,-121.5697
1379,"443-450 State Highway 395, Doyle, CA 96109",195.0,685000.0,acres lot,40.112,-120.2137
1380,"6 Miles Up South Fork, Three Rivers, CA 93271",193.96,390000.0,acres lot,36.4388,-118.90454
1381,"0 E Dunn Rd, Ludlow, CA 92338",192.17,2400000.0,acres lot,34.7218,-116.16195
1382,"(undisclosed Address), Sunol, CA 94586",188.0,6000000.0,acres lot,37.5943,-121.88856
1383,"0 Wild Wash & Sorrell, Barstow, CA 92311",188.32,1000000.0,acres lot,34.8957,-117.01720
1384,"24500 Meyers Grade Rd, Jenner, CA 95450",186.87,1350000.0,acres lot,38.503,-123.1684
1385,"13500 Munsey Rd, Cantil, CA 93519",185.0,277500.0,acres lot,35.287,-117.89840
1386,"7250 Simmerly Rd, Laytonville, CA 95454",185.0,599000.0,acres lot,39.835,-123.446
1387,"Munsey Rd, Cantil, CA 93519",185.0,277500.0,acres lot,35.285,-117.9321
1388,"13182 Robinson Rd, Escalon, CA 95320",184.2,6200000.0,acres lot,37.845,-121.0604
1389,"0 N Thompson Ave, Nipomo, CA 93444",184.0,5899000.0,acres lot,35.0442,-120.4778
1390,"9436 Fraguero Rd, Sonora, CA 95370",184.0,1900000.0,acres lot,38.002,-120.4489
1391,"0 Lucinda & County Rd #320776, Hinkley, CA 92347",180.0,366977.0,acres lot,34.9347,-117.19921
1392,"0 Upper Lopez Canyon Rd, Arroyo Grande, CA 93420",180.0,899000.0,acres lot,35.23,-120.4751
1393,"0 Imperial Hwy, Ocotillo, CA 92259",179.89,249900.0,acres lot,32.7464,-115.99422
1394,"8997 Nero Rd, Brownsville, CA 95919",178.7,480000.0,acres lot,39.476,-121.2728
1396,"18795 Grange Rd, Middletown, CA 95461",178.53,1250000.0,acres lot,38.785,-122.5590
1397,"23 Wickersham Ranch Rd, Healdsburg, CA 95448",178.0,1177000.0,acres lot,38.7460,-122.76725
1398,"3318 Gird Rd #1048E2, Fallbrook, CA 92028",177.93,16900000.0,acres lot,33.331,-117.1903
1399,"Vic Jungfrau Avenue El Camino, Palmdale, CA 93551",176.0,880000.0,acres lot,34.5344,-118.13366
1400,"3958 State Highway 20, Browns Valley, CA 95918",176.0,1895000.0,acres lot,39.226,-121.405
1401,"0 Jensen Ave #0, Reedley, CA 93654",175.34,7477450.0,acres lot,36.7032,-119.3824
1402,"Saddle Springs Rd, Bodfish, CA 93205",175.07,140000.0,acres lot,35.526,-118.42801
1403,"175 Air St, Borrego Springs, CA 92004",175.0,127500.0,acres lot,33.2566,-116.37826
1404,"43095 Ranch Club Rd, Lake Hughes, CA 93532",175.0,1990000.0,acres lot,34.661,-118.3886
1405,"Road 136, Pixley, CA 93256",174.29,4339821.0,acres lot,35.923,-119.2693
1406,"22800 Mulholland Hwy, Calabasas, CA 91302",174.0,6950000.0,acres lot,34.137,-118.62831
1407,"0 Camanche Pkwy N, Ione, CA 95640",174.0,2700000.0,acres lot,38.250,-120.9434
1408,"1 Millerton Rd, Friant, CA 93626",173.0,9550000.0,acres lot,37.0040,-119.620780
1409,"0 Green Valley Ln, Fairfield, CA 94534",172.94,1730000.0,acres lot,38.2390,-122.09474
1410,"0 Blue Jay Way, Felton, CA 95018",171.7,1475000.0,acres lot,37.1147,-122.03271
1411,"0 Vac Vic Poppy Blvd, Mojave, CA 93501",171.64,299900.0,acres lot,35.052,-118.17396
1412,"061-260-017-000 Palo Verde Rd, Palo Verde, CA 92266",170.0,88888.0,acres lot,33.429,-114.73367
1413,"061-260 Unincorporated #17-000, Palo Verde, CA 92266",170.0,88888.0,acres lot,33.4328,-114.73218
1414,"3 Borden Rd, Herald, CA 95638",169.99,1690000.0,acres lot,38.2934,-121.1768
1415,"0 Timber Gulch, Yreka, CA 96097",169.0,110000.0,acres lot,41.7326,-122.63776
1416,"168 Snowbird Ln, Somerset, CA 95684",168.83,299500.0,acres lot,38.63,-120.6573
1417,"7 Borden Rd, Herald, CA 95638",168.31,1680000.0,acres lot,38.2934,-121.1768
1418,"0 Butte Creek Rd, Kneeland, CA 95549",168.0,799999.0,acres lot,40.652,-123.8584
1419,"Haight Mount Loop, Macdoel, CA 96058",164.49,225000.0,acres lot,41.8268,-122.00528
1420,"20710 Chalk Bluff Rd, Grass Valley, CA 95945",164.26,965000.0,acres lot,39.216,-120.88473
1421,"340 & 751 Lassics Lookout Rd, Zenia, CA 95595",164.0,600000.0,acres lot,40.185,-123.4551
1422,"LOT On County Rd #15, Lake City, CA 96115",164.0,154400.0,acres lot,41.6444,-120.21555
1423,"0 Apple Valley Ln, Watsonville, CA 95076",164.0,1995000.0,acres lot,37.0081,-121.77176
1424,"0 Borel Rd, Winchester, CA 92596",163.75,5500000.0,acres lot,33.569,-117.041
1425,"0 Vac Corner Avenue S 210, Palmdale, CA 93591",163.14,399980.0,acres lot,34.609,-118.1794
1426,"0 Vac Corner Ave #R, Palmdale, CA 93591",163.08,399980.0,acres lot,34.609,-118.1794
1427,"Finley Rd, San Ramon, CA 94583",163.0,4500000.0,acres lot,37.7648,-121.95443
1428,"0 Landford Pacheco Rd, Valley Springs, CA 95252",162.71,634600.0,acres lot,38.097,-120.8269
1429,"1-1A Highway 70, Portola, CA 96122",162.58,984000.0,acres lot,39.812,-120.4651
1430,"225 Oconnor Way, San Luis Obispo, CA 93405",162.2,4950000.0,acres lot,35.28,-120.7134
1431,"0 Highway 120 Rd, Benton, CA 93512",162.11,185000.0,acres lot,37.7666,-120.84706
1432,"5 Conklin Creek Rd, Petrolia, CA 95558",162.0,375000.0,acres lot,40.315,-124.2352
1433,"0 Grouse Creek Rd, Korbel, CA 95550",162.0,224900.0,acres lot,40.722,-123.55172
1434,"2021 Duncan Springs Rd, Hopland, CA 95449",162.0,1395000.0,acres lot,38.931,-123.1256
1435,"0 Reinert Rd, San Miguel, CA 93451",161.61,1400000.0,acres lot,35.750,-120.6083
1436,"0 W Pond Rd, Lost Hills, CA 93249",161.4,488000.0,acres lot,35.6163,-119.69434
1437,"1 Carbon Cyn, Brea, CA 92823",161.34,8000000.0,acres lot,33.926,-117.8036
1438,"0 Frazier Lake Rd, Hollister, CA 95023",161.06,3542000.0,acres lot,36.960,-121.4790
1439,"0 Route 1, Willow Creek, CA 95573",161.03,565000.0,acres lot,40.9395,-123.63144
1440,"6736 Harrington Flat Rd, Loch Lomond, CA 95461",161.0,1400000.0,acres lot,38.899,-122.7776
1441,"0 Paulsen, Bradley, CA 93426",161.0,483000.0,acres lot,35.8632,-120.80073
1442,"21160 2nd Ave, Stevinson, CA 95374",161.0,6440000.0,acres lot,37.335,-120.8721
1443,"0 Highway 128 Hwy, Napa, CA 94558",160.69,549500.0,acres lot,38.492,-122.1263
1444,"22885 Mistletoe Ct, Caliente, CA 93518",160.68,1275000.0,acres lot,35.437,-118.5442
1445,"16710 Greilich Rd, Plymouth, CA 95669",160.5,1932000.0,acres lot,38.4597,-120.89128
1446,"/160acre Old 3 Creeks, Willow Creek, CA 95573",160.5,675000.0,acres lot,40.965,-123.741
1448,"0 San Antonio Valley Rd, Mount Hamilton, CA 95140",160.45,649950.0,acres lot,37.369,-121.6387
1449,"160 Hyrax Rd #A, Anderson, CA 96007",160.3,145000.0,acres lot,40.487,-122.1464
1450,"(undisclosed Address), Yorkville, CA 95494",160.0,865000.0,acres lot,38.8979,-123.21445
1451,"0 Cecilville Rd, Callahan, CA 96014",160.0,995000.0,acres lot,41.295,-122.8176
1453,"0 Wildwood Mountain Rd, Santa Rosa, CA 95409",160.0,4182760.0,acres lot,38.4643,-122.62664
1454,"17205 S Jasper Sears Rd, Los Banos, CA 93635",160.0,1600000.0,acres lot,37.038,-121.0390
1455,"0 Near Black Cyn, Hinkley, CA 92347",160.0,350000.0,acres lot,35.17607,-117.222377
1456,"600 Off Rd, Madera, CA 93638",160.0,2720000.0,acres lot,36.9624,-120.0590
1457,"4511 Hennessey Rd, Salyer, CA 95563",160.0,550000.0,acres lot,40.820,-123.549
1458,"0 Pine Flat Rd, Calistoga, CA 94515",160.0,995000.0,acres lot,38.5787,-122.57970
1459,"160 Eagle Ridge Rd, Oak Run, CA 96069",160.0,325000.0,acres lot,40.6851,-122.0247
1460,"Tionesta Rd, Canby, CA 96015",160.0,160000.0,acres lot,41.6491,-121.283872
1461,"160 Digger Pine Dr, Mariposa, CA 95338",160.0,400000.0,acres lot,37.425,-119.98276
1462,"2 Kennedy Meadows Rd, Inyokern, CA 93527",160.0,240000.0,acres lot,36.0004,-118.09842
1463,"24673 Jerusalem Grade, Middletown, CA 95461",160.0,628000.0,acres lot,38.785,-122.4461
1464,"6 County Road 270 Rd, Browns Valley, CA 95918",160.0,480000.0,acres lot,39.2421,-121.4091
1465,"2711 Bunim Rd, Laytonville, CA 95454",160.0,729000.0,acres lot,39.855,-123.529
1466,"160 Recreational Acre, Markleeville, CA 96120",160.0,127000.0,acres lot,38.6949,-119.78020
1467,"0 Kern #7, Edwards, CA 93523",160.0,144000.0,acres lot,34.9260,-117.93506
1468,"0 Highway 65, Mc Farland, CA 93250",160.0,499999.0,acres lot,35.678,-119.22927
1469,"43575 E Carmel Valley Rd, Greenfield, CA 93927",160.0,1250000.0,acres lot,36.262,-121.430
1470,"0 McCardle Flat Rd, Lakehead, CA 96051",160.0,180000.0,acres lot,40.9573922228,-122.43552529425
1471,"Ca-65, McFarland, CA 93250",160.0,499999.0,acres lot,45.3035,-71.96045
1472,"0 Bell Springs Rd, Piercy, CA 95587",160.0,419000.0,acres lot,39.939,-123.6168
1473,"0 Kellbaker Broadway, Amboy, CA 92304",160.0,85000.0,acres lot,34.581,-115.65887
1474,"Xx Luce Gulch, Fort Jones, CA 96032",160.0,140000.0,acres lot,41.6071,-122.84116
1475,"0 Black Rock Rd, Desert Center, CA 92239",160.0,99000.0,acres lot,33.7131,-115.40032
1476,"/fort Stewart Rd, Blocksburg, CA 95514",160.0,999000.0,acres lot,40.2759,-123.63642
1477,"Hyrax Rd, Anderson, CA 96007",160.0,209000.0,acres lot,40.487,-122.1464
1478,"0 Highway 139, Susanville, CA 96130",160.0,220000.0,acres lot,40.4163,-120.64859
1479,"8382 English Rd, Niland, CA 92257",160.0,1900000.0,acres lot,33.2632,-115.5449
1480,"5555 Old Three Creeks Rd, Blue Lake, CA 95525",160.0,995000.0,acres lot,40.938,-123.8657
1481,"1 Dunstone Dr, Bangor, CA 95914",160.0,2600000.0,acres lot,39.4556,-121.46654
1482,"County Road 6, Fort Bidwell, CA 96112",160.0,150000.0,acres lot,41.825,-120.0319
1483,"483-483 Highway 100 #395, Ravendale, CA 96123",160.0,99995.0,acres lot,40.7985,-120.36522
1484,"137-137 Turtle Mountain Rd #80, Herlong, CA 96113",160.0,59900.0,acres lot,40.204,-120.0229
1485,"62775 Highway 74, Anza, CA 92539",160.0,560000.0,acres lot,33.557,-116.5707
1486,"Robison Rd, Macdoel, CA 96058",160.0,325000.0,acres lot,41.744,-121.7902
1487,"1 Bloody Run Rdg, Bridgeville, CA 95526",160.0,725000.0,acres lot,40.4695,-123.79914
1488,"223 Street, Llano, CA 93544",160.0,160000.0,acres lot,34.433,-117.7292
1489,"0 State Highway 89, Markleeville, CA 96120",160.0,350000.0,acres lot,38.657,-119.6715
1490,"0 Spring Valley Rd, Plymouth, CA 95669",160.0,370000.0,acres lot,38.506,-120.8932
1491,"23280 Jerusalem Grade, Middletown, CA 95461",160.0,1500000.0,acres lot,38.808,-122.4838
1492,"0 Vacant Lot, Desert Center, CA 92239",160.0,59800.0,acres lot,33.7131,-115.40032
1493,"Vestal Rd, Red Bluff, CA 96080",160.0,230000.0,acres lot,40.207,-122.6024
1494,"0 Gateway Dr, Paso Robles, CA 93446",160.0,995000.0,acres lot,35.722,-120.8747
1495,"71825 Vineyard Canyon Rd, San Miguel, CA 93451",160.0,675000.0,acres lot,35.8835,-120.5618
1496,"1-1 Highway 70, Portola, CA 96122",160.0,960000.0,acres lot,39.8105,-120.4694
1497,"0 Paled Dunes Drive Ford Dry Lake Rd, Desert Center, CA 92239",160.0,888800.0,acres lot,33.60763438165,-114.98989109659
1498,"48015 Mines Rd, Mount Hamilton, CA 95140",160.0,788222.0,acres lot,37.409,-121.5099
1499,"Duzel Creek Rd, Fort Jones, CA 96032",160.0,240000.0,acres lot,41.551,-122.7428
1500,"0 Autumn Rd, Santa Maria, CA 93454",160.0,749999.0,acres lot,34.9750,-120.19580
1501,"Canebrake Rd, Boulevard, CA 91905",160.0,2500000.0,acres lot,32.761,-116.3388
1502,"0 Dillion Rd, Desert Hot Springs, CA 92241",160.0,425000.0,acres lot,33.885,-116.3264
1503,"0 Forestry Rd, Hesperia, CA 92344",160.0,2990000.0,acres lot,34.35092,-117.422748
1504,"0 Private Dr, Willow Creek, CA 95573",160.0,275000.0,acres lot,40.9395,-123.63144
1505,"700 Dyerville Loop Rd, Garberville, CA 95542",160.0,525000.0,acres lot,40.1449,-123.68308
1506,"0 Near Turtle Mountain Rd, Needles, CA 92363",160.0,133000.0,acres lot,34.848,-114.61413
1507,"0 Black Canyon Rd, Hinkley, CA 92347",160.0,350000.0,acres lot,35.17607,-117.222377
1508,"0 Bookasta Rd, Adelanto, CA 92301",160.0,800000.0,acres lot,34.5888,-117.52061
1509,"61969 Argyle Rd, King City, CA 93930",160.0,1250000.0,acres lot,36.024,-121.1716
1510,"0 Soboba Rd, San Jacinto, CA 92583",160.0,990000.0,acres lot,33.7889,-116.9234
1511,"Barrel Springs Rd, Fort Bidwell, CA 96112",160.0,150000.0,acres lot,41.8567,-120.06497
1512,"0 Copper City Rd, Barstow, CA 92311",160.0,127000.0,acres lot,34.8957,-117.01720
1513,"0 Mission Lakes Blvd, Desert Hot Springs, CA 92240",160.0,24950000.0,acres lot,33.975,-116.513
1514,"0 Desert View Rd, Apple Valley, CA 92308",160.0,1439840.0,acres lot,34.443,-117.07348
1515,"0 Shadow Mountain Rd, Helendale, CA 92342",160.0,240000.0,acres lot,34.7296,-117.40101
1516,"0 Eagle Rock Rd, Hopland, CA 95449",160.0,739000.0,acres lot,38.969,-123.1772
1517,"13980 Eagle Rock Rd, Hopland, CA 95449",160.0,695000.0,acres lot,38.973,-123.1979
1518,"0 Scott River Rd, Fort Jones, CA 96032",160.0,187000.0,acres lot,41.6071,-122.84116
1519,"4251 N Intake Blvd, Blythe, CA 92225",160.0,3475000.0,acres lot,33.674,-114.5774
1520,"2670 Sand Ridge Rd, Placerville, CA 95667",160.0,1450000.0,acres lot,38.612,-120.7618
1521,"4511 Hennessey St, Burnt Ranch, CA 95527",160.0,550000.0,acres lot,40.820,-123.549
1522,"3555 Indian Creek Rd, Douglas City, CA 96024",160.0,198900.0,acres lot,40.6112,-122.8408
1523,"3470 Ranchita Canyon Rd, San Miguel, CA 93451",160.0,2795000.0,acres lot,35.756,-120.6090
1524,"547 Conestoga Dr, Chilcoot, CA 96105",159.99,479000.0,acres lot,39.779,-120.116
1525,"1999 N 8th St, Banning, CA 92220",159.88,650000.0,acres lot,33.943,-116.8900
1526,"7985 County Road 85, Esparto, CA 95627",159.84,1430000.0,acres lot,38.824,-122.04
1527,"(undisclosed Address), Oakdale, CA 95361",159.55,4950000.0,acres lot,37.7665,-120.84715
1528,"0 Buchanan Hollow Rd #0, Le Grand, CA 95333",159.1,3800100.0,acres lot,37.201,-120.2183
1529,"(undisclosed Address), Le Grand, CA 95333",159.1,3480000.0,acres lot,37.2285,-120.24823
1530,"0 Coon Creek Rd, Willow Creek, CA 95573",159.0,432000.0,acres lot,40.966,-123.5827
1531,"1401 Nicasio Valley Rd, Nicasio, CA 94946",159.0,5150000.0,acres lot,38.0342,-122.67622
1532,"0 Ranchita Canyon Rd, San Miguel, CA 93451",159.0,785000.0,acres lot,35.848,-120.5015
1533,"0 Bob's Flat Rd, Tollhouse, CA 93667",158.93,325000.0,acres lot,36.9766,-119.28627
1534,"Avenue 92, Pixley, CA 93256",158.63,4900000.0,acres lot,35.958,-119.27500
1535,"158 Backbone Rd, Bella Vista, CA 96008",158.0,220000.0,acres lot,40.6407,-122.23250
1536,"0 Lockwood Rd, Bradley, CA 93426",158.0,474000.0,acres lot,45.8,-66.01053
1537,"1 Jasper Sears Rd, Gustine, CA 95322",158.0,1.6,acres lot,37.049,-121.0210
1538,"20552 Buchanan Hollow Rd, Le Grand, CA 95333",158.0,1299000.0,acres lot,37.203,-120.1116
1539,"0 Cascade Rd, Joshua Tree, CA 92252",157.58,561250.0,acres lot,34.2506,-116.22921
1540,"0 Route 66, Helendale, CA 92342",157.5,2200000.0,acres lot,34.7438,-117.32449
1541,"96880 Windy Springs Rd, Inyokern, CA 93527",156.98,315000.0,acres lot,36.028,-118.11380
1542,"16490 Ponderosa Way, Volcano, CA 95689",156.55,639000.0,acres lot,38.485,-120.6345
1543,"277-061-01-00-6 S Columbia Rd, California City, CA 93505",156.44,438888.0,acres lot,35.1920,-117.77261
1544,"0 N Colombia Rd, California City, CA 93505",156.44,438888.0,acres lot,35.1258,-117.98590
1545,"18218 Cal Club Rd, Buttonwillow, CA 93206",156.35,4200000.0,acres lot,35.495,-119.54207
1546,"647051010000 Vidal, Blythe, CA 92225",156.27,470000.0,acres lot,33.6134,-114.59375
1547,"Flint St, North Edwards, CA 93523",156.0,690000.0,acres lot,35.022,-117.8192
1548,"895 State Highway 53, Clearlake, CA 95422",155.69,20000000.0,acres lot,38.97,-122.591
1549,"14601 Gilman Springs Rd, Moreno Valley, CA 92555",155.4,5500000.0,acres lot,33.9204,-117.10557
1550,"Vic 96th Ste Ave #X-15, Palmdale, CA 93550",155.24,475000.0,acres lot,34.659,-118.0850
1551,"0 Tierra Subida Ave, Palmdale, CA 93551",155.0,23250000.0,acres lot,34.5539,-118.14127
1552,"Tierra Subida, Palmdale, CA 93551",155.0,23250000.0,acres lot,34.53164,-118.142413
1553,"5843 Utah St, Merced, CA 95348",155.0,11625000.0,acres lot,37.372,-120.4986
1554,"28001 Fish Rock Rd, Yorkville, CA 95494",154.88,800000.0,acres lot,38.883,-123.3988
1555,"0 Anchor Ave, Orange Cove, CA 93646",154.23,5779000.0,acres lot,36.6318,-119.32255
1556,"0 Gobi Ave, Earp, CA 92242",153.85,145000.0,acres lot,34.1647,-114.30106
1557,"18802 Porterville Hwy, Bakersfield, CA 93308",153.24,6895800.0,acres lot,35.469,-119.07465
1558,"0 Auburn Ave, Adelanto, CA 92301",152.83,599900.0,acres lot,34.596,-117.5477
1559,"5 Borden Rd, Herald, CA 95638",152.79,1520000.0,acres lot,38.2934,-121.1768
1560,"14473 Lava Cap Mine Rd, Nevada City, CA 95959",152.53,699000.0,acres lot,39.225,-120.9770
1561,"11233 Pitney Ridge Rd, Upper Lake, CA 95485",152.0,319500.0,acres lot,39.202,-122.825
1562,"3600 State Highway 86, Thermal, CA 92274",152.0,9950000.0,acres lot,33.385,-116.0221
1563,"0 Blythe Way, Blythe, CA 92225",151.62,1260000.0,acres lot,33.610,-114.5711
1564,"0 Blythe, Blythe, CA 92225",151.62,1260000.0,acres lot,33.602,-114.7289
1565,"69500 Twentynine Palms Hwy, Twentynine Palms, CA 92277",151.53,800000.0,acres lot,34.1345,-116.1526
1566,"19005 Chalk Bluff Rd, Grass Valley, CA 95945",151.29,999999.0,acres lot,39.225,-120.8723
1567,"2 Contour Ave, Nuevo, CA 92567",151.0,7550000.0,acres lot,33.808,-117.1081
1568,"95 Township Rd, Gridley, CA 95948",150.2,9000000.0,acres lot,39.308,-121.6921
1569,"0 Titlow Hill Rd, Blue Lake, CA 95525",150.0,400000.0,acres lot,40.855,-123.7462
1570,"4731 State Highway 36, Mad River, CA 95552",150.0,499000.0,acres lot,40.442,-123.47738
1571,"0 Interstate Highway 40 Hwy, Newberry Springs, CA 92365",149.5,225000.0,acres lot,34.827,-116.68836
1572,"Midland Rd, Blythe, CA 92225",149.04,126684.0,acres lot,33.728,-114.6816
1573,"0 Silver Pointe Dr, Pioneer, CA 95666",148.95,795000.0,acres lot,38.459,-120.536
1574,"0 Cosumnes Dr, Plymouth, CA 95669",148.0,550000.0,acres lot,38.552,-120.8472
1575,"14753 Enebro Way, La Grange, CA 95329",147.53,1195000.0,acres lot,37.7021,-120.33756
1576,"0 Powerline Rd, Lucerne Valley, CA 92356",147.43,550000.0,acres lot,34.60609,-116.746372
1577,"/ Larabee Valley Rd, Bridgeville, CA 95526",147.0,599000.0,acres lot,40.445,-123.6862
1578,"0 O'Llc Citrus Property #8, Calipatria, CA 92233",146.9,3647500.0,acres lot,33.1255,-115.51415
1579,"41010 S Highway 95, Needles, CA 92363",146.7,575000.0,acres lot,34.654,-114.6276
1580,"1 Fs 5n34 Rd, Willow Creek, CA 95573",146.5,525000.0,acres lot,40.9395,-123.63144
1581,"Big Spgs, Caliente, CA 93518",146.0,250000.0,acres lot,35.3630,-118.37963
1582,"100 Weiler Ranch Rd, Pacifica, CA 94044",145.0,5000000.0,acres lot,37.6138,-122.48691
1583,"0 Florida Ave, Hemet, CA 92544",144.31,3100000.0,acres lot,33.73,-116.8252
1584,"6425 Un Rd PARCEL 2, Paso Robles, CA 93446",144.0,925000.0,acres lot,35.624,-120.5810
1585,"20033 S Lammers Rd, Tracy, CA 95304",143.67,8489000.0,acres lot,37.778,-121.4841
